itemid,shopid,name,variations,brand,shop_location,view_count,sold,rating_star,rating_count(1* - 5*),price
1465555515,17638694,Tinh Chất Vitamin C giảm thâm sáng da By Wishtrend Pure Vitamin C 21.5 Advanced Serum,[''],By Wishtrend,TP. Hồ Chí Minh,11209,260,4.95509822263798,"[2, 1, 5, 27]","[26900000000, 26900000000]"
1846333719,979943,Klairs Midnight Blue Calming Sheet Mask,[''],"Dear, Klairs",TP. Hồ Chí Minh,2543,247,4.993827160493828,"[0, 0, 1, 0]","[3600000000, 3600000000]"
6746704886,41385361,Bông Tẩy Trang Tetra Le Soin Laretat Pur 500 Miếng Của Pháp,"['Gói 150 miếng', 'Gói 500 miếng', 'Gói 600 miếng']",No Brand,Sơn La,7781,242,4.961538461538462,"[0, 0, 7, 17]","[3800000000, 10300000000]"
7864168878,285400998,[Mã SKAMSALE06 giảm 10% tối đa 100K đơn 150K] Nước Tẩy Trang L’Oreal Paris 3-In-1 Micellar Water,"['Mát Da - Xanh Nhạt', 'Dưỡng Ẩm - Nắp Hồng', 'Tẩy Sạch - Xanh Đậm']",L'Oréal Paris,TP. Hồ Chí Minh,23112,231,4.974832214765101,"[1, 0, 2, 7]","[6900000000, 16500000000]"
3303091335,157995825,Mặt Nạ Giấy Dưỡng Da Some By Mi Mask 25g,"['#TEA TREE', '#HYALURON', '#DIAMOND', '#YUJA NIACIN']",Some By Mi,TP. Hồ Chí Minh,1626,230,4.993865030674846,"[0, 0, 0, 2]","[2600000000, 2600000000]"
6840412259,979943,Tinh chất 9WISHES PERFECT AMPULE SERUM,"['collagen', 'Hydra', 'Calm', 'Oxygen', 'Vitamin', 'white', 'Pine']",No Brand,TP. Hồ Chí Minh,8087,215,4.964240102171137,"[2, 0, 4, 12]","[18500000000, 18500000000]"
2538374475,145492552,[RẺ VÔ ĐỊCH] Mặt nạ giấy tinh chất cam đỏ dưỡng da mụn cấp ẩm thải độc Images,[''],No Brand,Hà Nội,557,216,4.96199782844734,"[5, 0, 3, 9]","[280000000, 280000000]"
5338127438,48431454,100gr Bột mặt nạ tươi colagen tinh chất bạc hà cao cấp chuyên dùng trong Spa uy tín ( Mask dẻo chính hãng ) Handmade,"['Mask tươi 50gr', 'Mask tươi 100gr']",,TP. Hồ Chí Minh,2583,198,4.97258064516129,"[2, 1, 0, 6]","[1690000000, 2590000000]"
3658520827,10133473,Mặt nạ bùn LAIKOU Hoa anh đào cấp nước sạch da kiềm dầu Japan Sakura Mud Mask gói nhỏ tiện lợi du lịch LAIK26,[''],No Brand,Hà Nội,1789,187,4.991044776119403,"[0, 0, 0, 3]","[350000000, 350000000]"
2559187883,68887644,[ CHÍNH HÃNG 100%] Xịt khoáng Aspasia Nha đam/Collagen trắng da giữ ẩm_ Hàng Korea,"['Nha đam', 'COLLAGEN']",,TP. Hồ Chí Minh,3002,187,4.9715808170515094,"[0, 0, 4, 8]","[4750000000, 4750000000]"
1405485330,10133473,THE SAEM - Kem chống nắng Eco Earth Power Pink Sun Cream‎ SPF50+ PA++++,"['SAEM09-Hồng', 'SAEM09-Vàng']",No Brand,Hà Nội,7970,185,4.9433473616056975,"[6, 3, 28, 86]","[13900000000, 13900000000]"
9612834232,155362283,"✅(DA KÍCH ỨNG BAO TRẢ) Serum B56 Lucenbase giảm mụn, kiềm dầu, phục hồi da","['15ml', '30ml']",,Hà Nội,13899,164,4.974003466204506,"[1, 1, 0, 8]","[21900000000, 21900000000]"
7038127658,48431454,100gr Bột mặt nạ tươi Organic colagen cánh hoa hồng cao cấp dùng trong Spa (mask dẻo cao cấp chính hãng)-handmade,"['Mask tươi 50gr', 'Mask tươi 100gr']",No Brand,TP. Hồ Chí Minh,2764,164,4.966472303206997,"[1, 0, 3, 13]","[1690000000, 2590000000]"
269911398,568631,Miếng dán mụn MAYAN CARE Hàn Quốc - Ipek_Shop,"['Bé 0,8cm', 'To 1,0cm']",Mayan,Hà Nội,1258,160,4.958333333333333,"[0, 2, 6, 21]","[2600000000, 2600000000]"
2555548936,33539570,Mặt Nạ Innisfree It's Real Squeeze Mask Lẻ 1 miếng.,"['Trà xanh', 'Mật ong', 'Hoa hồng', 'Chanh', 'Lô hội', 'Dưa leo', 'Nhân sâm', 'Tràm trà', 'Lựu', 'Lúa mạch', 'Gạo.', 'Tre', 'Sung', 'Nho']",innisfree,Thừa Thiên Huế,823,157,4.969502407704655,"[2, 0, 0, 11]","[1600000000, 1700000000]"
6544766870,39738293,"Vitacid tretinoin 0,1% .0,05% .0,025 % chống lão hoá","['0,1% cream', '0,05% cream', '0,025 cream', '0.025 móp hộp']",,TP. Hồ Chí Minh,3362,151,4.971119133574007,"[0, 0, 4, 8]","[10000000000, 17000000000]"
2197576376,145260133,Mặt nạ dưỡng ẩm đa tầng BNBG Vita Genic Hydrating 30ml,[''],BNBG,TP. Hồ Chí Minh,1657,145,4.980295566502463,"[0, 0, 0, 8]","[1800000000, 1800000000]"
2458172498,163296813,derma forte kem bôi mụn thâm chính hãng tube 15gr,[''],No Brand,TP. Hồ Chí Minh,2566,132,4.957102001906578,"[2, 1, 7, 20]","[8400000000, 8400000000]"
2677872134,170393279,Kem dưỡng ẩm dịu da dạng gel hoa hồng Mamonde Rose Water Gel Cream 80ml,[''],,TP. Hồ Chí Minh,8798,126,4.950113378684807,"[5, 6, 6, 38]","[32900000000, 32900000000]"
1695155409,9888861,500ml TONER THẢO MỘC Fraijour Original Herb Wormwood Calming Toner,"['500ml full', 'shop chlết 250ml']",No Brand,Hà Nội,6999,122,4.953059513830679,"[1, 1, 9, 31]","[11500000000, 17000000000]"
1520154986,20895938,"TINH CHẤT GIẢM MỤN ẨN, MỤN CÁM COSRX AHA 7 WHITEHEAD POWER LIQUID 100ML","['FULL 100ML', 'MẪU THỬ 10ML', 'MẪU THỬ 20ML', 'MẪU THỬ 30ML', 'MẪU THỬ 40ML KÈM GỐC', 'MẪU THỬ 50ML KÈM GỐC']",COSRX,Hà Nội,6674,119,4.968085106382978,"[1, 2, 2, 7]","[5900000000, 26900000000]"
1225983515,48431454,"Tinh dầu xóa rạn mờ thâm gia truyền (đánh bay rạn da , nứt da tăng cân, nứt da sau sinh)","['dầu xóa rạn 20ML', 'Combo như hình', 'dầu dừa 100ML']",,TP. Hồ Chí Minh,3026,111,4.968253968253968,"[0, 0, 3, 12]","[3990000000, 11900000000]"
2357216167,155343961,Xịt khoáng dưỡng ẩm innisfree Green Tea Mist 50ml,[''],0,TP. Hồ Chí Minh,10987,105,4.955223880597015,"[1, 1, 6, 32]","[14000000000, 14000000000]"
3437152869,9870783,Kem chống nắng Lucenbase SPF +++,[''],,Hà Nội,6106,104,4.956480605487228,"[0, 2, 6, 28]","[12900000000, 12900000000]"
4321520366,157995825,Mặt Nạ Giấy Chăm Sóc Da Holikey Essence Sheet Mask 25ml,"['COLLAGEN', 'WHITE', 'RED GINSENG', 'ALOE', 'GREEN TEA', 'YOGURT', 'DERMA CICA', 'COCONUT MILK', 'POMEGRANATE']",Holikey,TP. Hồ Chí Minh,914,101,5.0,"[0, 0, 0, 0]","[1900000000, 1900000000]"
1375296298,82047598,[Có sẵn] FOLLOW SHOP Bông tẩy trang silcot/ipek deal shopee đọc thể lệ khi mua hàng,"['Xanh nước biển', 'Xanh lá cây', 'Đen', 'Bông origins 50m', 'Bông clean puff 80m']",,Hà Nội,928,96,4.978070175438597,"[0, 1, 1, 5]","[3200000000, 4800000000]"
1918521986,44376537,"MẶT NẠ TẨY TẾ BÀO CHẾT, DƯỠNG SÁNG DA HUXLEY SCRUB MASK","['Full size 120g', 'Mini ']",,Hà Nội,2327,87,4.98,"[0, 0, 1, 6]","[8990000000, 29990000000]"
1678885750,37251700,Bộ kem giảm mụn La Roche Posay A.I 15ml & Gel rửa mặt cho da dầu mụn Effaclar Gel 50ml,[''],0,TP. Hồ Chí Minh,12951,87,4.954657873042044,"[4, 2, 6, 21]","[48900000000, 48900000000]"
3822165698,157995825,"[Mini 10ml] Kem Dưỡng Trắng Da, Hỗ Trợ Giảm Thâm Nám Chiết Xuất Từ Đông Trùng Hạ Thảo DongSung Rannce Cream",[''],Dongsung,TP. Hồ Chí Minh,2961,84,4.988405797101449,"[0, 0, 1, 2]","[7900000000, 7900000000]"
1473920077,14073566,Kem dưỡng da V7 Toning Light mini size 15ml,"['#Mẫu mới Toning', '#mẫu cũ', '# Loại Pink']",No Brand,Hà Nội,2144,81,4.958823529411765,"[2, 4, 2, 18]","[14000000000, 14000000000]"
7415034052,106665958,Tinh Chất Tươi Dưỡng Da Aesthenia Peptide Ampoule 35ml,"['Tinh Chất Xanh Lá', 'Tinh Chất Hồng', 'Tinh Chất Xanh Dương']",Welcos,TP. Hồ Chí Minh,3000,80,4.958466453674121,"[2, 1, 4, 20]","[27500000000, 28500000000]"
2315115016,145492552,[RẺ VÔ ĐỊCH] Mặt nạ giấy dưỡng da mụn cấp ẩm thải độc việt quất Wonder Facial Mask Images,[''],,Hà Nội,314,90,4.988732394366197,"[1, 0, 0, 0]","[350000000, 350000000]"
1168600963,433229,Tinh Chất Dưỡng Trắng Da Mờ Thâm Balance Vitamin C Brightening Serum 30ml,[''],BALANCE,TP. Hồ Chí Minh,2046,79,4.978401727861771,"[1, 1, 0, 3]","[13900000000, 13900000000]"
7004685835,107632788,Gói 222 Miếng Bông Tẩy Trang 3 Lớp Laneila Makeup Cotton Double Sided Double Effet,[''],,Hà Nội,814,72,4.966876971608833,"[1, 1, 1, 12]","[3500000000, 3500000000]"
2313895535,26460606,Bông tẩy trang ❣️ Nhập Khẩu Chính Hãng ❣️ Bông tẩy trang Ipek 130 miếng,[''],No Brand,Hà Nội,1142,70,4.959667852906287,"[1, 0, 7, 16]","[2999000000, 2999000000]"
6441863854,12619992,Kem dưỡng mắt AHC,"['- 12ml xanh', '- 30ml xanh']",AHC,Hà Nội,1411,69,4.973591549295775,"[1, 2, 0, 5]","[6200000000, 14000000000]"
1045512197,23690915,Nước tẩy trang Pháp,"['Màu xanh 100ml', 'Màu hồng 100ml', 'Màu xanh 500ml', 'Màu hồng 500ml']",,Hà Nội,1130,62,4.974074074074074,"[1, 1, 1, 5]","[12000000000, 31500000000]"
271391555,507430,Mặt nạ sủi bọt thải độc Su:m (đen),"['1 gói', '5 gói']",Su:m37,TP. Hồ Chí Minh,838,61,4.961869618696187,"[2, 2, 2, 13]","[900000000, 4500000000]"
999481076,433229,Kem Dưỡng Cho Da Khô Klairs Rich Moist Soothing Cream,"['60ml', '80ml']","Dear, Klairs",TP. Hồ Chí Minh,2479,60,4.963206307490145,"[2, 0, 3, 14]","[29900000000, 29900000000]"
7346863458,258099521,"Tinh Chất Rau Má Giảm Mụn, Phục Hồi Da Skin1004 Madagascar Centella Asiatica 100 Ampoule (55ml/100ml)","['55ml', '100ml']",,TP. Hồ Chí Minh,5165,57,4.996621621621622,"[0, 0, 0, 1]","[26900000000, 38500000000]"
1786304339,20895938,Kem Dưỡng Ẩm Sâu KLAIRS Rich Moist Soothing Cream 60ml,"['fullsize 60ml', 'dùng thử 10ml', 'dùng thử 20ml', 'dùng thử 30ml']",,Hà Nội,2958,54,4.983957219251337,"[0, 0, 1, 4]","[5900000000, 24900000000]"
2455644878,15013645,Bột tảo xoắn nguyên chất handmade,"['100gr', '200gr', '50gr']",,TP. Hồ Chí Minh,1522,52,4.974903474903475,"[1, 0, 1, 7]","[3000000000, 9500000000]"
2028141957,8252086,Kem dưỡng mắt Balance Snake Venom Eye Cream,[''],BALANCE,TP. Hồ Chí Minh,1603,52,4.980769230769231,"[0, 0, 2, 4]","[10500000000, 10500000000]"
963298912,58647841,"Gel rửa mặt Propeller 24 Hours Anti-acne Turbo Active giảm mụn, ngừa viêm",['Gel 24h'],No Brand,TP. Hồ Chí Minh,1078,50,4.976595744680851,"[0, 0, 4, 3]","[16000000000, 16000000000]"
6111224109,48431454,[ 300gr ] Tinh Bột Nghệ Vàng Nguyên Chất 100% Handmade,"['100gr', '300gr', '50gr']",No Brand,TP. Hồ Chí Minh,672,45,4.993377483443709,"[0, 0, 0, 2]","[1890000000, 8400000000]"
1232656057,20182998,Que nở 💖FREESHIP💖 Bông mút rửa mặt siêu sạch gói 12 miếng,[''],,Hà Nội,439,44,4.980487804878049,"[0, 0, 2, 4]","[1200000000, 1200000000]"
5532612370,33042011,MẶT NẠ NGỦ HOA ANH ĐÀO,[''],No Brand,TP. Hồ Chí Minh,1894,43,4.946626814688301,"[8, 3, 13, 58]","[4950000000, 4950000000]"
1228120049,11474300,"Toner Diếp Cá,Tia Tô Dokudami Natural Skin Lotion 500ml","['DIẾP CÁ', 'TÍA TÔ']",No Brand,Hà Nội,2239,43,4.977777777777778,"[0, 0, 2, 6]","[12900000000, 13900000000]"
3219847731,8252086,Nước hoa hồng Some By Mi AHA-BHA-PHA 30 Days Miracle Toner,[''],Some By Mi,TP. Hồ Chí Minh,1600,34,4.975806451612903,"[1, 0, 1, 6]","[23400000000, 23400000000]"
2197625292,18644537,Sữa Chống Nắng Hiệu Chỉnh Sắc Da Sunplay Skin Aqua Tone Up UV Milk 50g,[''],Sunplay,TP. Hồ Chí Minh,3657,34,4.9772727272727275,"[1, 0, 3, 1]","[13400000000, 13400000000]"
1763913024,71538678,Toner dưỡng ẩm Dermarium - Velvet dream,[''],,Hà Nội,3166,34,4.977035490605428,"[1, 0, 1, 5]","[35000000000, 35000000000]"
2262810346,51114105,XỊT CHỐNG NẮNG MAYCREATE CHÍNH HÃNG,[''],No Brand,TP. Hồ Chí Minh,702,33,4.972157772621809,"[0, 1, 3, 3]","[2980000000, 2980000000]"
2020040418,433229,"Tinh Chất Dưỡng Trắng, Mờ Thâm Galactomyces Pure Vitamin C Glow Serum Some By Mi 30ml",[''],Some By Mi,TP. Hồ Chí Minh,2311,31,4.963144963144964,"[2, 2, 4, 8]","[25900000000, 25900000000]"
1378213112,9337693,Bột Lá Neem Mỹ Phẩm Handmade,"['50 gram', '100 gram', '300 gram', '500 gram']",No Brand,TP. Hồ Chí Minh,634,31,4.956672443674177,"[4, 3, 1, 23]","[2000000000, 10000000000]"
1442857888,41143878,"Mặt Nạ Tẩy Tế Bào Chết, Phục Hồi Da Mụn HUXLEY size mini 30gr (Srcub Mask, Healing Mask)",[''],Huxley,Hà Nội,556,30,4.969793322734499,"[2, 1, 1, 6]","[15000000000, 15000000000]"
1330493893,528912,[Full 120g][Đủ bill]Tẩy tế bào chết Rosette,"['Xanh da dầu', 'Đỏ da khô']",,Hà Nội,348,29,4.9863387978142075,"[0, 1, 1, 0]","[13000000000, 13000000000]"
499884387,1924117,Kem dưỡng trà xanh Innisfree Green Tea Balancing Cream ex 50ml,['#Mới 50ml'],innisfree,TP. Hồ Chí Minh,656,25,4.984455958549223,"[0, 1, 1, 1]","[25500000000, 25500000000]"
49822699,5674886,Kem chấm mụn da Mụn Omni Herbal Acne 30G,"['tuýp 30g', 'tuýp 15g']",No Brand,Hà Nội,539,24,4.948973932334997,"[4, 2, 17, 36]","[6500000000, 9500000000]"
2116317577,4480467,Sữa rửa mặt dạng gel dịu nhẹ Cosrx Low PH Good Morning Gel Cleanser,[''],COSRX,TP. Hồ Chí Minh,791,19,4.954505686789151,"[0, 3, 5, 33]","[17000000000, 17000000000]"
751908002,249374,[Bill UK] Sữa Dưỡng Simple Kind To Skin Light/Rich Moisturiser - Cila House,"['Light', 'Rich']",simple,Hà Nội,928,18,4.985835694050992,"[0, 0, 0, 5]","[12900000000, 12900000000]"
1116773241,28321649,Sữa Rửa Mặt Dưỡng Ẩm Da OHUI Miracle,"['Mini 40ml', 'Mini 40ml trắng da']",,TP. Hồ Chí Minh,649,8,4.964817320703654,"[2, 0, 5, 8]","[12500000000, 12500000000]"
2227472098,29935989,Mặt Nạ Giấy Thanh Lọc Da TheFaceShop Real Nature Green Tea Face Mask 20g,[''],The Face Shop,TP. Hồ Chí Minh,727,7,4.968701095461659,"[2, 0, 1, 10]","[3000000000, 3000000000]"
1272191930,5887483,[Nhập COSMAY12 Giảm 10% Cho Đơn 399K] NƯỚC HOA HỒNG SOME BY MI HỖ TRỢ MỤN TÁI TẠO DA AHA - BHA - PHA,['FULL 150ML'],No Brand,TP. Hồ Chí Minh,103,5,4.969964664310954,"[1, 0, 1, 11]","[23500000000, 23500000000]"
3203409913,4967860,Hộp 8 miếng mặt nạ kiểm soát dầu và mụn tràm trà Naruko Tea Tree 26ml/m (Bản Đài),[''],NARUKO,Cần Thơ,88,0,4.975391498881431,"[0, 0, 0, 11]","[23000000000, 23000000000]"
2036931950,669693,Bông tẩy trang Pháp 500 miếng Tetra Medical,[''],No Brand,Hà Nội,167,0,4.975103734439834,"[1, 0, 0, 8]","[11500000000, 11500000000]"
7864755668,182631756,Mặt Nạ 7 Ngày Focallure 3.8g Hỗ Trợ Giảm Mụn Dưỡng Ẩm Kiểm Soát Dầu Nhờn Dưỡng Da,"['#Yellow', '#Blue', '#Green', '#Pink']",FOCALLURE,Nước ngoài,61122,5649,4.942180830422973,"[20, 9, 36, 122]","[500000000, 500000000]"
1226041496,37251700,Nước làm sạch sâu tẩy trang cho da dầu nhạy cảm La Roche-Posay Micellar Water Ultra Oily Skin 400ml,[''],None,TP. Hồ Chí Minh,164966,2550,4.938721804511278,"[21, 17, 38, 119]","[39900000000, 39900000000]"
2116526856,27495213,[Mã COS1106 -8% ĐH250k]Nước tẩy trang dưỡng trắng Senka All Clear Water Micellar Formula White 230ml,[''],Senka,TP. Hồ Chí Minh,102055,2247,4.934233686433898,"[165, 77, 212, 762]","[7900000000, 7900000000]"
2883513456,180860515,Bông Tẩy Trang IPEK Cotton Pads 150 Miếng (120+30),"['Loại 130 miếng', 'Loại 150 miếng', 'Loại 80 miếng']",,Hà Nội,19235,1253,4.941332449453099,"[12, 10, 22, 58]","[2300000000, 2400000000]"
5367116971,286096381,Mặt Nạ 🍀𝑭𝒓𝒆𝒆𝒔𝒉𝒊𝒑🍀 Mask Nha Đam Dưỡng Ẩm Images,[''],Images,TP. Hồ Chí Minh,4289,1128,4.9743589743589745,"[2, 0, 1, 2]","[290000000, 290000000]"
5859731989,17218651,Kem Dưỡng Ẩm Cấp Nước NEUTROGENA Hydro Boost Cream 50ml,"['Aqua Gel', 'Aqua Cream', 'Water Gel Mini 15ml']",,Hà Nội,56855,957,4.947903430749682,"[5, 3, 8, 37]","[14000000000, 23000000000]"
7251789951,292513909,"Kem dưỡng da mặt ban đêm face nhau thai Seimy - Diamond Luxury dưỡng trắng , cấp ẩm, mờ nám, giảm mụn",[''],,Hà Nội,36306,830,4.94833729216152,"[7, 3, 9, 32]","[14900000000, 14900000000]"
4241412479,282614943,"Gói sample huyết thanh 777 Ohui, dưỡng ẩm dưỡng trắng và căng bóng da - Miracle Moisture Ampoule Ohui 777 1ml",[''],OHUI,Quảng Ninh,1770,861,4.9965753424657535,"[0, 0, 0, 1]","[390000000, 390000000]"
2026140184,12044069,Nước tẩy trang Maycreate 300ml,[''],0,Hà Nội,13073,632,4.944221329763498,"[12, 9, 39, 113]","[2700000000, 2700000000]"
1202553521,71981162,Sữa rửa mặt làm sạch dịu nhẹ Cetaphil Gentle Skin Cleanser 500ml,[''],CETAPHIL,TP. Hồ Chí Minh,52205,581,4.937187230371009,"[56, 26, 68, 303]","[33300000000, 33300000000]"
2217510669,20102584,Mặt nạ đất sét KIEHL.S RARE EARTH DEEP PORE CLEASING MASQUE 14ml,[''],No Brand,TP. Hồ Chí Minh,23483,576,4.950201884253028,"[3, 4, 5, 40]","[17900000000, 17900000000]"
8023969395,979943,Thanh lăn giảm mụn đầu đen Neogen Canadian Clay Pore Stick mask,[''],Neogen Dermalogy,TP. Hồ Chí Minh,27602,549,4.960280373831775,"[1, 0, 4, 22]","[26900000000, 26900000000]"
2691413518,74584293,BÔNG TẨY TRANG TETRA LE SOIN LARETAT PUR 600 MIẾNG CỦA PHÁP,"['BÔNG 600 MIẾNG', 'BÔNG 500 MIẾNG']",No Brand,Hà Nội,13137,516,4.948458352508053,"[6, 2, 16, 54]","[10700000000, 10700000000]"
9129979448,212004800,[HB GIFT] HÀNG TẶNG KHÔNG BÁN - Hộp bông tẩy trang Paula's Choice thiên nhiên - 50 miếng/Hộp,[''],Paula's Choice,Hà Nội,6338,488,4.973544973544974,"[0, 2, 2, 8]","[5000000000, 5000000000]"
5711478370,134599813,"Mặt nạ nội địa trung hãng Bioaqua, Images (shop chọn ngẫu nhiên) Clovershop68",[''],+Wis+,Hà Nội,1959,572,4.961070559610706,"[1, 0, 7, 14]","[250000000, 250000000]"
4802714275,66709839,Nước Tẩy Trang GARNIER Pháp 400ml,"['Hồng Nhạt ', 'Xanh Ngọc', 'Hồng Đậm', 'Xanh Lá', 'Vàng', 'Xanh Dương', 'Hồng ROSE', 'HỒNG SỮA']",,Hà Nội,22073,439,4.950837988826816,"[5, 1, 4, 13]","[15500000000, 16500000000]"
2255680492,20895938,Nước Tẩy Trang La Roche-Posay Effaclar Eau Micellaire 400ml,"['Full 400ml da dầu', 'mẫu thử 50ml da dầu', 'mẫu thử 100ml da dầu', 'mẫu thử 200ml da dầu', 'thử 200ml dầu kèmgốc', 'Full 400ml nhạy cảm', 'mẫu thử 50ml nhạycảm', 'mẫuthử 100ml nhạycảm', 'mẫuthử 200ml nhạycảm', '200ml nhạycảm kèmgốc', 'Full 400ml mẫn cảm', 'Mẫu thử 50ml mẫn cảm', 'Mẫuthử 100ml mẫn cảm', 'Mẫuthử 200ml mẫn cảm', '200ml mẫn cẩm gốc']",LA ROCHE-POSAY,Hà Nội,20838,417,4.951029493600445,"[6, 6, 9, 35]","[7600000000, 37900000000]"
5331600042,29627406,[2023] huyết thanh đậm đặc siêu tái tạo da Intense Ampoule Sum 37 1ml,[''],,TP. Hồ Chí Minh,1179,466,4.996503496503497,"[0, 0, 0, 1]","[395000000, 395000000]"
4059272442,328141079,[CHÍNH HÃNG 💯%] KEM BODY LUX soHERBs 200GAM,[''],No Brand,TP. Hồ Chí Minh,9296,348,4.964285714285714,"[1, 1, 3, 11]","[12195000000, 12195000000]"
4537529012,97549058,"NAKIZ LIVELY BUTT 〡 Kem thoa thâm, mụn Mông, Bẹn, Nách, Lưng, Nhũ hoa, Cùi chỏ, Đầu gối .... Thái Lan",[''],No Brand,TP. Hồ Chí Minh,17588,322,4.962566844919786,"[1, 0, 4, 16]","[35900000000, 35900000000]"
2554522812,10208046,Mặt nạ cho da mụn Bioaqua Pure Skin BPS2,['30g'],Bioaqua,Hà Nội,1728,334,4.976694915254237,"[1, 0, 1, 5]","[550000000, 550000000]"
3637361587,77792678,Serum TEANA SUPER PEPTIDES hổ trợ mụn 10 ống 2ml,"['ANTI-REDNESS (đỏ)', 'INTENSIVE (xanh)']",,TP. Hồ Chí Minh,6762,265,4.983228511530398,"[0, 1, 0, 8]","[19700000000, 19700000000]"
7828814410,250862943,La Roche-Posay Duo+ - Kem Mụn Thần Thánh 40ml,[''],,Hà Nội,13469,251,4.95678391959799,"[2, 1, 2, 28]","[30000000000, 30000000000]"
3161977035,122194950,"Bột cà phê nguyên chất - Đắp mặt - Giúp tẩy da chết, Dưỡng trắng da - Handmade- B1.008",['50gr'],No Brand,TP. Hồ Chí Minh,3413,248,4.973469387755102,"[0, 1, 3, 4]","[1900000000, 1900000000]"
633029492,28228365,Sửa rửa mặt gạo Thái lan,[''],No Brand,Thái Nguyên,2828,231,4.956889264581572,"[5, 2, 5, 15]","[2400000000, 2400000000]"
1963268345,74150926,Mặt Nạ Sữa Bò The Milk Beautyful Silk Mask - Hàng Nội địa Trung,[''],,Hà Nội,1580,322,4.993333333333333,"[0, 0, 0, 2]","[330000000, 330000000]"
1464762141,82297261,"Tinh chất Eucerin làm mờ vết thâm, tái tạo da, ngăn ngừa mụn 40ml - 87925",[''],0,TP. Hồ Chí Minh,19563,222,4.9559613319011815,"[1, 0, 5, 27]","[46600000000, 46600000000]"
3278353523,81415919,Kem Mắt AHC Youth Lasting Real Eye Cream For Face Season 9,"['FULLSIZE 30ML', 'MINI 12ML']",No Brand,Hà Nội,3752,220,4.97945205479452,"[0, 0, 0, 9]","[6000000000, 14000000000]"
3803867281,172499869,MẶT NẠ SỦI BỌT GIÚP DA SẠCH SÂU SU:M37 BRIGHT AWARD BUBBLE-DE MASK,"['Trắng', 'Đen']",Su:m37,Hà Nội,920,217,4.973577235772358,"[0, 0, 1, 11]","[850000000, 850000000]"
907442402,14748447,Mặt nạ sủi bọt thải độc Sum 37 Đen + Trắng,"['Trắng', 'Đen']",Su:m37,Khánh Hòa,1078,208,4.988538681948424,"[0, 0, 0, 4]","[1000000000, 1000000000]"
4402996602,157995825,"Tinh Chất ""Thần Kỳ"" Some By Mi AHA-BHA-PHA 30 Days Miracle Serum 50ml",['Fullsize: 50ml'],Some By Mi,TP. Hồ Chí Minh,7878,201,4.960580912863071,"[3, 2, 3, 14]","[21900000000, 21900000000]"
7313396448,167114296,Nước hoa hồng giảm mụn Some By Mi AHA BHA PHA 30 Days Miracle Mini 6ml,[''],,TP. Hồ Chí Minh,6898,190,4.941795846738812,"[6, 0, 24, 127]","[3900000000, 3900000000]"
4819686645,235286916,B5 La Roche Posay Kem dưỡng giúp làm mềm và dịu da,"['40ml', '40ml+khoáng 50ml', '100ml']",No Brand,Hà Nội,7794,189,4.9496619083395945,"[5, 1, 5, 34]","[21500000000, 32500000000]"
4051994988,285400998,Sữa rửa mặt sáng da HATOMUGI,[''],Hatomugi,TP. Hồ Chí Minh,6633,187,4.9757085020242915,"[1, 0, 0, 8]","[6900000000, 6900000000]"
2152533736,83432445,Tẩy Da Chết Rosette Nhật Bản 120g,"['Xanh - Da dầu, mụn', 'Đỏ - Da thường, khô']",No Brand,TP. Hồ Chí Minh,1972,186,4.976143141153082,"[0, 0, 4, 4]","[9700000000, 9700000000]"
260161387,12619992,Huyết thanh Dưỡng mi Eveline 8in1 Total Action Lash Therapy professional,[''],Eveline,Hà Nội,6644,183,4.9457908163265305,"[11, 10, 23, 54]","[6800000000, 6800000000]"
4100221609,45788176,Sữa rửa mặt Senka Perfect Whip Acnes Care 100g,[''],Senka,Hà Nội,3766,182,4.9491133384734,"[7, 5, 15, 66]","[8400000000, 8400000000]"
4333018333,28321649,[ MỚI ] Tinh chất trắng da và chống lão hóa The Saga Of Xiu Ga In Essence 1ml,['1 gói 1ml'],,TP. Hồ Chí Minh,1175,191,5.0,"[0, 0, 0, 0]","[360000000, 360000000]"
210272977,17469044,"Tinh Dầu Tràm Trà Chấm Mụn, Kháng Khuẩn The Body Shop Tea Tree Oil","['10ml', '20ml']",The Body Shop,TP. Hồ Chí Minh,3441,145,4.956,"[0, 1, 5, 31]","[14900000000, 26100000000]"
3980168595,175753395,Gel Rửa Mặt Hoa Hồng Cocoon 140ml,[''],cocoon,TP. Hồ Chí Minh,8249,142,4.970802919708029,"[0, 0, 5, 6]","[17500000000, 17500000000]"
2685147542,29627406,chai dưỡng collagen căng nếp nhăn Ohui Minisize 5ml,[''],,TP. Hồ Chí Minh,950,157,4.99344262295082,"[0, 0, 1, 0]","[990000000, 990000000]"
2670678256,21909977,"[Chính Hãng] Serum Cấp Nước Dưỡng Ẩm, Dịu Da Klairs Rich Moist Soothing 80ml",['SERUM RICH'],"Dear, Klairs",Hà Nội,8776,120,4.9617083946980856,"[2, 0, 2, 14]","[24500000000, 24500000000]"
3339050724,273175762,Sữa Rửa Mặt Simple Refreshing Facial Wash Cho Da Mụn Trắng Da Trà Xanh 150ml - Vietnamese Beauty,"['Bông Tẩy Trang Lamei', 'Bạch Tuột Rửa Mặt', 'Băng Đô']",,TP. Hồ Chí Minh,2734,114,4.973021582733813,"[0, 0, 2, 11]","[8900000000, 8900000000]"
